ticker,date,title,description,content,source,url,cleaned_text,sentiment_score,sentiment_category,Open,High,Low,Close,Volume,sentiment_score_lag_1,sentiment_score_lag_3,sentiment_score_lag_7
TSLA,2024-09-30 11:00:45,Musk's Trump Card: Will Tesla Be Boosted Or Totaled?,"Republicans, on the other hand, generally oppose government subsidies for EVs and renewable energy, favoring a free-market approach.","CHENGDU, CHINA - SEPTEMBER 28: Two women walk past the Tesla storefront on September 28, 2024, in ... [+] Chengdu, China. Tesla continues to expand its presence in China, showcasing its electric vehi… [+7184 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/greatspeculations/2024/09/30/teslas-trump/,musks trump card will tesla be boosted or totaled republicans on the other hand generally oppose government subsidies for evs and renewable energy favoring a freemarket approach,-0.0374999999999999,Neutral,259.04,264.86,255.77,261.63,80873381.0,0.075,0.1666666666666666,0.16
AAPL,2024-09-30 12:59:26,Was Brad Gerstner Wrong About Apple’s (AAPL) AI Potential?,"We recently published a list of Top 10 Favorite AI Stocks of Brad Gerstner. Since Apple Inc (NASDAQ:AAPL) ranks 10th on the list, it deserves a deeper look. ...","We recently published a list of Top 10 Favorite AI Stocks of Brad Gerstner. Since Apple Inc (NASDAQ:AAPL) ranks 10th on the list, it deserves a deeper look.
Brad Gerstner, the founder of Altimeter C… [+5232 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/brad-gerstner-wrong-apple-aapl-125926424.html/,was brad gerstner wrong about apples aapl ai potential we recently published a list of top  favorite ai stocks of brad gerstner since apple inc nasdaqaapl ranks th on the list it deserves a deeper look ,0.1,Positive,229.52,229.65,223.74,226.21,63285048.0,0.1928571428571428,0.8333333333333334,0.55
TSLA,2024-09-30 13:48:46,"Dow Jones Falls Ahead Of Powell Speech; Nvidia Falls, Tesla Reverses Higher","Nvidia and Tesla led the stock market lower Monday morning,","The Dow Jones Industrial Average and the other major stock indexes dropped Monday, as Wall Street awaited an afternoon speech from Federal Reserve Chairman Jerome Powell. Early movers on the stock ma… [+5736 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-powell-speech-nvidia-stock-nvda-tsla/,dow jones falls ahead of powell speech nvidia falls tesla reverses higher nvidia and tesla led the stock market lower monday morning,0.25,Positive,262.67,263.98,248.53,258.02,87397613.0,-0.0374999999999999,-0.1,0.5
AAPL,2024-09-30 13:48:46,"Dow Jones Falls Ahead Of Powell Speech; Nvidia Falls, Tesla Reverses Higher","Nvidia and Tesla led the stock market lower Monday morning,","The Dow Jones Industrial Average and the other major stock indexes dropped Monday, as Wall Street awaited an afternoon speech from Federal Reserve Chairman Jerome Powell. Early movers on the stock ma… [+5736 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-powell-speech-nvidia-stock-nvda-tsla/,dow jones falls ahead of powell speech nvidia falls tesla reverses higher nvidia and tesla led the stock market lower monday morning,0.25,Positive,229.52,229.65,223.74,226.21,63285048.0,0.1,0.1666666666666666,0.35
NVDA,2024-09-30 13:48:46,"Dow Jones Falls Ahead Of Powell Speech; Nvidia Falls, Tesla Reverses Higher","Nvidia and Tesla led the stock market lower Monday morning,","The Dow Jones Industrial Average and the other major stock indexes dropped Monday, as Wall Street awaited an afternoon speech from Federal Reserve Chairman Jerome Powell. Early movers on the stock ma… [+5736 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-powell-speech-nvidia-stock-nvda-tsla/,dow jones falls ahead of powell speech nvidia falls tesla reverses higher nvidia and tesla led the stock market lower monday morning,0.25,Positive,121.765,122.4351,115.79,117.0,302094485.0,0.5166666666666666,0.125,0.1375
AMZN,2024-09-30 13:48:46,"Dow Jones Falls Ahead Of Powell Speech; Nvidia Falls, Tesla Reverses Higher","Nvidia and Tesla led the stock market lower Monday morning,","The Dow Jones Industrial Average and the other major stock indexes dropped Monday, as Wall Street awaited an afternoon speech from Federal Reserve Chairman Jerome Powell. Early movers on the stock ma… [+5736 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-powell-speech-nvidia-stock-nvda-tsla/,dow jones falls ahead of powell speech nvidia falls tesla reverses higher nvidia and tesla led the stock market lower monday morning,0.25,Positive,184.9,186.19,183.4519,185.13,36044906.0,0.4,-0.1777777777777777,0.5142857142857142
MSFT,2024-09-30 13:48:46,"Dow Jones Falls Ahead Of Powell Speech; Nvidia Falls, Tesla Reverses Higher","Nvidia and Tesla led the stock market lower Monday morning,","The Dow Jones Industrial Average and the other major stock indexes dropped Monday, as Wall Street awaited an afternoon speech from Federal Reserve Chairman Jerome Powell. Early movers on the stock ma… [+5736 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-powell-speech-nvidia-stock-nvda-tsla/,dow jones falls ahead of powell speech nvidia falls tesla reverses higher nvidia and tesla led the stock market lower monday morning,0.25,Positive,428.45,428.48,418.81,420.69,19092945.0,0.1666666666666666,0.6428571428571428,0.2857142857142857
GOOGL,2024-09-30 13:48:46,"Dow Jones Falls Ahead Of Powell Speech; Nvidia Falls, Tesla Reverses Higher","Nvidia and Tesla led the stock market lower Monday morning,","The Dow Jones Industrial Average and the other major stock indexes dropped Monday, as Wall Street awaited an afternoon speech from Federal Reserve Chairman Jerome Powell. Early movers on the stock ma… [+5736 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-powell-speech-nvidia-stock-nvda-tsla/,dow jones falls ahead of powell speech nvidia falls tesla reverses higher nvidia and tesla led the stock market lower monday morning,0.25,Positive,167.685,169.16,164.58,166.99,28338123.0,0.1666666666666666,0.6438095238095238,0.1833333333333333
NVDA,2024-09-30 14:35:00,Super Micro Computer's big stock split is today. Here’s what to know,"Super Micro Computer (SMCI) is set to undergo a stock split after the market closes on Monday, aligning itself with other prominent AI-driven companies like Nvidia and Broadcom, which also executed stock splits earlier this year. Following the split, the stoc…","In This Story
Super Micro Computer (SMCI) is set to undergo a stock split after the market closes on Monday, aligning itself with other prominent AI-driven companies like Nvidia and Broadcom, which … [+1774 chars]","{'id': None, 'name': 'Quartz India'}",https://qz.com/super-micro-computer-stock-split-1851660648,super micro computers big stock split is today heres what to know super micro computer smci is set to undergo a stock split after the market closes on monday aligning itself with other prominent aidriven companies like nvidia and broadcom which also executed stock splits earlier this year following the split the stoc,0.1488095238095237,Positive,121.765,122.4351,115.79,117.0,302094485.0,0.25,0.1666666666666666,0.6438095238095238
NVDA,2024-09-30 20:30:01,Nvidia Stock Slips As China Tells Companies Not To Buy Its Chips,"The AI chip leader tested a key level, while peers also fell slightly.","Nvidia (NVDA) fell before bouncing back Monday, testing its 21-day line as China reportedly urges local companies not to buy its chips. Nvidia stock faces potentially bigger hurdles in China after Bl… [+1826 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/news/technology/nvidia-stock-nvda-china-chips-restrictions/,nvidia stock slips as china tells companies not to buy its chips the ai chip leader tested a key level while peers also fell slightly,-0.0833333333333333,Negative,121.765,122.4351,115.79,117.0,302094485.0,0.1488095238095237,0.5166666666666666,0.8333333333333334
NVDA,2024-09-30 23:00:33,Focus On The Data To Avoid Future Bear Traps,The stock market was set up for a bear trap at the start of September and the Viper Report’s Tom Aspray has some suggestions on how to avoid the next trap.,"Bear and bull in a trap. 
getty
The stock market was able to rally last week despite the larger-than-expected 0.50% rate cut by the FOMC. As is often the case the averages gyrated after Fed Chair P… [+5700 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/tomaspray/2024/09/30/focus-on-the-data-to-avoid-future-bear-traps/,focus on the data to avoid future bear traps the stock market was set up for a bear trap at the start of september and the viper reports tom aspray has some suggestions on how to avoid the next trap,0.0,Neutral,121.765,122.4351,115.79,117.0,302094485.0,-0.0833333333333333,0.25,0.0
AAPL,2024-10-01 09:06:00,Prediction: 3 Market-Leading Stocks That May Plunge if Donald Trump Wins in November,A victory for the former president may bode poorly for a trio of industry-leading businesses.,"Exactly five weeks from today, on Nov. 5, voters from across the country will weigh in and decide which presidential nominee -- former President Donald Trump or current Vice President Kamala Harris -… [+8280 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/prediction-3-market-leading-stocks-090600306.html/,prediction  marketleading stocks that may plunge if donald trump wins in november a victory for the former president may bode poorly for a trio of industryleading businesses,-0.0333333333333333,Neutral,229.52,229.65,223.74,226.21,63285048.0,0.25,0.1928571428571428,-0.0357142857142857
TSLA,2024-10-01 09:06:00,Prediction: 3 Market-Leading Stocks That May Plunge if Donald Trump Wins in November,A victory for the former president may bode poorly for a trio of industry-leading businesses.,"Exactly five weeks from today, on Nov. 5, voters from across the country will weigh in and decide which presidential nominee -- former President Donald Trump or current Vice President Kamala Harris -… [+8280 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/prediction-3-market-leading-stocks-090600306.html/,prediction  marketleading stocks that may plunge if donald trump wins in november a victory for the former president may bode poorly for a trio of industryleading businesses,-0.0333333333333333,Neutral,262.67,263.98,248.53,258.02,87397613.0,0.25,0.075,0.35
GOOGL,2024-10-01 10:45:00,3 Magnificent Stocks to Buy in October,"Although 2025 is fast approaching, October still holds some great deals for investors.","With the fourth quarter of 2024 officially arriving, some investors may already be looking ahead to 2025. However, that's still three months out, and investors shouldn't squander the opportunity to p… [+5356 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/3-magnificent-stocks-buy-october-104500122.html/, magnificent stocks to buy in october although  is fast approaching october still holds some great deals for investors,0.5,Positive,167.685,169.16,164.58,166.99,28338123.0,0.25,0.8333333333333334,0.35
TSLA,2024-10-01 10:58:44,Technical Assessment: Bullish in the Intermediate-Term,"Find the latest MarketAxess Holdings, Inc. (MKTX) stock forecast based on top analyst's estimates, plus more investing and trading data from Yahoo Finance","Most stock indices didn't rock the world in September, but any progress in that historically difficult month should be considered a bonus -- especially after the gains already booked so far in 2024. … [+1173 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/research/reports/ARGUS_41379_TechnicalAnalysis_1727780324000/,technical assessment bullish in the intermediateterm find the latest marketaxess holdings inc mktx stock forecast based on top analysts estimates plus more investing and trading data from yahoo finance,0.375,Positive,262.67,263.98,248.53,258.02,87397613.0,-0.0333333333333333,-0.0374999999999999,0.6438095238095238
AAPL,2024-10-01 11:00:00,IPhone 16 Off To A Rocky Start. What It Means For Apple Stock.,"Apple stock (NASDAQ: AAPL) has remained largely flat over the past month, underperforming the Nasdaq-100, which gained about 4% in the same period.","TOKYO, JAPAN - 2024/09/27: The new iPhone 16 Pro and iPhone 16 Pro max are on display inside ... [+] Omotesando Apple store. (Photo by Stanislav Kogiku/SOPA Images/LightRocket via Getty Images)
SOPA… [+4651 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/greatspeculations/2024/10/01/weak-iphone-16-sales-dont-tell-the-whole-story-for-apple-stock/,iphone  off to a rocky start what it means for apple stock apple stock nasdaq aapl has remained largely flat over the past month underperforming the nasdaq which gained about  in the same period,-0.0916666666666666,Negative,229.52,229.65,223.74,226.21,63285048.0,-0.0333333333333333,0.1,0.6438095238095238
TSLA,2024-10-01 11:03:56,Success of China EVs Challenges Tesla,"24/7 Wall St. Insights
Tesla Inc. (NASDAQ: TSLA) faces fierce competition for market share in China.
Will its powerful brand be enough to sustain it there?
Also: Dividend legends to hold forever.
China electric vehicle (EV) companies have started to release t…",24/7 Wall St. InsightsTesla Inc. (NASDAQ: TSLA) faces fierce competition for market share in China.Will its powerful brand be enough to sustain it there?Also: Dividend legends to hold forever.China e… [+129 chars],"{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/ebf4767f16402616,"success of china evs challenges tesla  wall st insights
tesla inc nasdaq tsla faces fierce competition for market share in china
will its powerful brand be enough to sustain it there
also dividend legends to hold forever
china electric vehicle ev companies have started to release t",0.1999999999999999,Positive,262.67,263.98,248.53,258.02,87397613.0,0.375,0.25,0.1666666666666666
MSFT,2024-10-01 14:10:00,Forget Tech Volatility: ‘Go Global’ With This Steady 8.1% Payer,"Closed-end funds (CEFs), with an average yield of around 8%, are terrific for just about any investor—especially those looking to their portfolios to help pay the bills.","Background of international currency notes.
getty
Closed-end funds (CEFs), with an average yield of around 8%, are terrific for just about any investorespecially those looking to their portfolios t… [+5448 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/michaelfoster/2024/10/01/forget-tech-volatility-go-global-with-this-steady-81-payer/,forget tech volatility go global with this steady  payer closedend funds cefs with an average yield of around  are terrific for just about any investorespecially those looking to their portfolios to help pay the bills,0.0041666666666666,Neutral,422.58,422.82,416.71,417.13,16582257.0,0.25,0.1666666666666666,-0.125
NVDA,2024-10-01 14:10:00,Forget Tech Volatility: ‘Go Global’ With This Steady 8.1% Payer,"Closed-end funds (CEFs), with an average yield of around 8%, are terrific for just about any investor—especially those looking to their portfolios to help pay the bills.","Background of international currency notes.
getty
Closed-end funds (CEFs), with an average yield of around 8%, are terrific for just about any investorespecially those looking to their portfolios t… [+5448 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/michaelfoster/2024/10/01/forget-tech-volatility-go-global-with-this-steady-81-payer/,forget tech volatility go global with this steady  payer closedend funds cefs with an average yield of around  are terrific for just about any investorespecially those looking to their portfolios to help pay the bills,0.0041666666666666,Neutral,116.44,119.38,115.14,118.85,221845887.0,0.0,0.1488095238095237,0.125
AAPL,2024-10-01 14:10:00,Forget Tech Volatility: ‘Go Global’ With This Steady 8.1% Payer,"Closed-end funds (CEFs), with an average yield of around 8%, are terrific for just about any investor—especially those looking to their portfolios to help pay the bills.","Background of international currency notes.
getty
Closed-end funds (CEFs), with an average yield of around 8%, are terrific for just about any investorespecially those looking to their portfolios t… [+5448 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/michaelfoster/2024/10/01/forget-tech-volatility-go-global-with-this-steady-81-payer/,forget tech volatility go global with this steady  payer closedend funds cefs with an average yield of around  are terrific for just about any investorespecially those looking to their portfolios to help pay the bills,0.0041666666666666,Neutral,225.89,227.37,223.02,226.78,32880605.0,-0.0916666666666666,0.25,0.8333333333333334
AMZN,2024-10-01 14:10:00,Forget Tech Volatility: ‘Go Global’ With This Steady 8.1% Payer,"Closed-end funds (CEFs), with an average yield of around 8%, are terrific for just about any investor—especially those looking to their portfolios to help pay the bills.","Background of international currency notes.
getty
Closed-end funds (CEFs), with an average yield of around 8%, are terrific for just about any investorespecially those looking to their portfolios t… [+5448 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/michaelfoster/2024/10/01/forget-tech-volatility-go-global-with-this-steady-81-payer/,forget tech volatility go global with this steady  payer closedend funds cefs with an average yield of around  are terrific for just about any investorespecially those looking to their portfolios to help pay the bills,0.0041666666666666,Neutral,184.44,186.6,184.04,184.76,23704056.0,0.25,0.1666666666666666,0.1590909090909091
AAPL,2024-10-01 14:15:00,Where Will Apple Stock Be in 5 Years?,Long-time shareholders have been pleased with Apple's gains in the past.,"Apple(NASDAQ: AAPL) has been a great stock to own since late September 2019. During that five-year stretch, its shares produced a 328% total return. This gain absolutely trounces the broader S&amp;P … [+4191 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/where-apple-stock-5-years-141500787.html/,where will apple stock be in  years longtime shareholders have been pleased with apples gains in the past,0.125,Positive,225.89,227.37,223.02,226.78,32880605.0,0.0041666666666666,-0.0333333333333333,0.1666666666666666
AAPL,2024-10-01 14:20:09,"Stock market today: Nasdaq leads stock declines after mixed jobs and economic data, oil spikes on Iran reports",Investors are looking to job openings and manufacturing data to provide clues to rate cuts as they digest Powell's latest comments.,"US stocks moved deeper into the red on Tuesday as investors assessed a new batch of economic data. Meanwhile, reports that Iran is preparing a potential missile strike against Israel pushed bond yiel… [+5222 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/live/stock-market-today-nasdaq-leads-stock-declines-after-mixed-jobs-and-economic-data-oil-spikes-on-iran-reports-142009021.html/,stock market today nasdaq leads stock declines after mixed jobs and economic data oil spikes on iran reports investors are looking to job openings and manufacturing data to provide clues to rate cuts as they digest powells latest comments,0.2333333333333333,Positive,225.89,227.37,223.02,226.78,32880605.0,0.125,-0.0916666666666666,0.1928571428571428
AMZN,2024-10-01 15:16:22,"Intel (INTC) Stock Looks Cheaper than NVDA & AMD on a Forward Basis, but I’m Cautious",Intel (INTC) has found itself in a world of trouble in 2024 after years of innovation failures left it significantly lagging behind its peers. A lot has...,"Intel (INTC) has found itself in a world of trouble in 2024 after years of innovation failures left it significantly lagging behind its peers. A lot has happened in recent months, and there are many … [+5271 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/intel-intc-stock-looks-cheaper-151622408.html/,intel intc stock looks cheaper than nvda  amd on a forward basis but im cautious intel intc has found itself in a world of trouble in  after years of innovation failures left it significantly lagging behind its peers a lot has,-0.05625,Negative,184.44,186.6,184.04,184.76,23704056.0,0.0041666666666666,0.4,0.6438095238095238
NVDA,2024-10-01 15:16:22,"Intel (INTC) Stock Looks Cheaper than NVDA & AMD on a Forward Basis, but I’m Cautious",Intel (INTC) has found itself in a world of trouble in 2024 after years of innovation failures left it significantly lagging behind its peers. A lot has...,"Intel (INTC) has found itself in a world of trouble in 2024 after years of innovation failures left it significantly lagging behind its peers. A lot has happened in recent months, and there are many … [+5271 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/intel-intc-stock-looks-cheaper-151622408.html/,intel intc stock looks cheaper than nvda  amd on a forward basis but im cautious intel intc has found itself in a world of trouble in  after years of innovation failures left it significantly lagging behind its peers a lot has,-0.05625,Negative,116.44,119.38,115.14,118.85,221845887.0,0.0041666666666666,-0.0833333333333333,0.1666666666666666
AAPL,2024-10-01 15:18:10,Apple May Have Cut iPhone 16 Builds By 3 Million. Stock Falls.,Apple stock fell after Barclays speculated that the tech giant may have cut iPhone 16 production by 3 million.,"Apple (AAPL) stock fell Tuesday after a Barclays analyst said the tech giant may have reduced iPhone 16 production orders by 3 million.
In early trades, Apple stock shed more than 3% after Barclays … [+1330 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/news/technology/apple-stock-aapl-iphone16-demand-ai/,apple may have cut iphone  builds by  million stock falls apple stock fell after barclays speculated that the tech giant may have cut iphone  production by  million,0.0,Neutral,225.89,227.37,223.02,226.78,32880605.0,0.2333333333333333,0.0041666666666666,0.1
META,2024-10-01 22:07:00,Microsoft Discontinuing Mixed Reality HoloLens 2 Headset,"Microsoft is planning to discontinue its mixed reality HoloLens 2 headsets, according to a report from UploadVR. Production on the HoloLens 2 is ending, and sales will cease when stock runs out.





Security updates will be provided until December 31, 2027, …","Microsoft is planning to discontinue its mixed reality HoloLens 2 headsets, according to a report from UploadVR. Production on the HoloLens 2 is ending, and sales will cease when stock runs out.
Sec… [+1636 chars]","{'id': None, 'name': 'MacRumors'}",https://www.macrumors.com/2024/10/01/microsoft-discontinues-hololens-2-headset/,"microsoft discontinuing mixed reality hololens  headset microsoft is planning to discontinue its mixed reality hololens  headsets according to a report from uploadvr production on the hololens  is ending and sales will cease when stock runs out





security updates will be provided until december   ",0.0,Neutral,574.86,576.0,569.34,572.81,6524650.0,0.0072727272727272,0.0454545454545454,
AAPL,2024-10-01 22:35:39,Why Arm Holdings Stock Lost 5% on Tuesday,"Shares of Arm Holdings (NASDAQ: ARM) were heading lower on reports of disappointing early sales results from Apple's (NASDAQ: AAPL) iPhone 16, the new smartphone it just released that will include Apple Intelligence, its new artificial intelligence (AI) platf…","Shares of Arm Holdings (NASDAQ: ARM) were heading lower on reports of disappointing early sales results from Apple's (NASDAQ: AAPL) iPhone 16, the new smartphone it just released that will include Ap… [+130 chars]","{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/f9226831b2c584d0,why arm holdings stock lost  on tuesday shares of arm holdings nasdaq arm were heading lower on reports of disappointing early sales results from apples nasdaq aapl iphone  the new smartphone it just released that will include apple intelligence its new artificial intelligence ai platf,-0.1654545454545454,Negative,225.89,227.37,223.02,226.78,32880605.0,0.0,0.125,0.25
AAPL,2024-10-01 23:29:47,Dow Jones Futures Fall After Stocks Hold Key Levels Following Iran Attack; Tesla Deliveries Due,"The Nasdaq slumped 1.5%, but did find key support.","Dow Jones futures fell modestly after hours, along with S&amp;P 500 futures and Nasdaq futures. Nike (NKE) reported earnings Tuesday night with Tesla deliveries on tap before the open.
The stock mar… [+7360 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-market-pares-losses-iran-missile-attack-tesla-deliveries/,dow jones futures fall after stocks hold key levels following iran attack tesla deliveries due the nasdaq slumped  but did find key support,-0.03125,Neutral,225.89,227.37,223.02,226.78,32880605.0,-0.1654545454545454,0.2333333333333333,-0.0333333333333333
TSLA,2024-10-01 23:29:47,Dow Jones Futures Fall After Stocks Hold Key Levels Following Iran Attack; Tesla Deliveries Due,"The Nasdaq slumped 1.5%, but did find key support.","Dow Jones futures fell modestly after hours, along with S&amp;P 500 futures and Nasdaq futures. Nike (NKE) reported earnings Tuesday night with Tesla deliveries on tap before the open.
The stock mar… [+7360 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-market-pares-losses-iran-missile-attack-tesla-deliveries/,dow jones futures fall after stocks hold key levels following iran attack tesla deliveries due the nasdaq slumped  but did find key support,-0.03125,Neutral,247.55,251.1585,241.5,249.02,93983930.0,0.1999999999999999,-0.0333333333333333,-0.1
AMZN,2024-10-02 09:15:00,Best Stock to Buy Right Now: Amazon vs. Chewy,Which of these e-commerce stocks has a brighter future?,Amazon(NASDAQ: AMZN) and Chewy(NYSE: CHWY) represent two different ways to invest in the e-commerce sector. Amazon is the world's largest e-commerce company and Chewy operates a smaller online market… [+5171 chars],"{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/best-stock-buy-now-amazon-091500583.html/,best stock to buy right now amazon vs chewy which of these ecommerce stocks has a brighter future,0.4285714285714285,Positive,184.44,186.6,184.04,184.76,23704056.0,-0.05625,0.25,0.8333333333333334
TSLA,2024-10-02 12:00:00,Tesla ETFs Poised Ahead of Robotaxi Debut,Single-stock ETFs present potential risks and rewards for active traders.,"The investing community is zeroing in on electric carmaker Tesla Inc. and the much-anticipated robotaxi event, scheduled for Oct. 10 in Los Angeles.
For those folks investing in Tesla stock the old-… [+2315 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/tesla-etfs-poised-ahead-robotaxi-120000557.html/,tesla etfs poised ahead of robotaxi debut singlestock etfs present potential risks and rewards for active traders,-0.0444444444444444,Neutral,247.55,251.1585,241.5,249.02,93983930.0,-0.03125,0.375,0.075
TSLA,2024-10-02 13:40:00,The Dow drops amid Tesla's delivery report and oil price hike,The Dow and S&P were lower Wednesday morning as escalating tensions between Israel and Iran pushed crude oil prices higher. West Texas Intermediate and Brent surged nearly 3% in the morning trading.Read more...,"In This Story
The Dow Jones Industrial Average and the S&amp;P 500 edged lower Wednesday morning, as escalating tensions between Israel and Iran pushed crude oil prices higher. West Texas Intermedia… [+1675 chars]","{'id': None, 'name': 'Quartz India'}",https://qz.com/dow-futures-drop-teslas-low-delivery-oil-price-hike-1851662976,the dow drops amid teslas delivery report and oil price hike the dow and sp were lower wednesday morning as escalating tensions between israel and iran pushed crude oil prices higher west texas intermediate and brent surged nearly  in the morning tradingread more,0.0375,Neutral,244.48,249.79,237.81,240.66,80729240.0,-0.0444444444444444,0.1999999999999999,-0.0374999999999999
GOOGL,2024-10-02 14:11:26,How PayPal's new CEO is reinventing the firm as it goes beyond payments,PayPal CEO Alex Chriss has settled into the top job at the payments giant. Here's what investors need to know.,"Listen and subscribe to Opening Bid on Apple Podcasts, Spotify, or wherever you find your favorite podcasts.
One year into the top job at payments giant PayPal (PYPL), Alex Chriss is emerging from a… [+6031 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/how-paypals-new-ceo-is-reinventing-the-firm-as-it-goes-beyond-payments-141126940.html/,how paypals new ceo is reinventing the firm as it goes beyond payments paypal ceo alex chriss has settled into the top job at the payments giant heres what investors need to know,0.109090909090909,Positive,164.41,166.64,163.923,165.86,15073101.0,0.5,0.1666666666666666,0.2857142857142857
AAPL,2024-10-02 14:11:26,How PayPal's new CEO is reinventing the firm as it goes beyond payments,PayPal CEO Alex Chriss has settled into the top job at the payments giant. Here's what investors need to know.,"Listen and subscribe to Opening Bid on Apple Podcasts, Spotify, or wherever you find your favorite podcasts.
One year into the top job at payments giant PayPal (PYPL), Alex Chriss is emerging from a… [+6031 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/how-paypals-new-ceo-is-reinventing-the-firm-as-it-goes-beyond-payments-141126940.html/,how paypals new ceo is reinventing the firm as it goes beyond payments paypal ceo alex chriss has settled into the top job at the payments giant heres what investors need to know,0.109090909090909,Positive,225.14,226.805,223.32,225.67,34044158.0,-0.03125,0.0,-0.0916666666666666
TSLA,2024-10-02 14:12:12,Tesla drops 5% after Q3 deliveries fall short of estimates,"Tesla is poised to deliver third quarter deliveries this week, a result that could push the stock beyond the strong recent gains it has already seen.","Tesla (TSLA) announced third quarter deliveries on Wednesday that missed expectations, sending the stock down more than 5% in early trading.
The EV maker delivered 462,890 vehicles in the three mont… [+1268 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/tesla-stock-drops-5-after-q3-deliveries-fall-short-of-estimates-141212969.html/,tesla drops  after q deliveries fall short of estimates tesla is poised to deliver third quarter deliveries this week a result that could push the stock beyond the strong recent gains it has already seen,0.1083333333333333,Positive,244.48,249.79,237.81,240.66,80729240.0,0.0375,-0.03125,0.25
AMZN,2024-10-03 07:04:28,"Amazon.com, Inc. (AMZN) Expands AWS Collaboration with SLB to Scale AI, Data, and Cloud Technologies in the Energy Sector","We recently compiled a list of the AI News Investors Probably Missed. In this article, we are going to take a look at where Amazon.com, Inc. (NASDAQ:AMZN...","We recently compiled a list of the AI News Investors Probably Missed. In this article, we are going to take a look at where Amazon.com, Inc. (NASDAQ:AMZN) stands against the other AI stocks.
Investo… [+4170 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/amazon-com-inc-amzn-expands-070428970.html/,amazoncom inc amzn expands aws collaboration with slb to scale ai data and cloud technologies in the energy sector we recently compiled a list of the ai news investors probably missed in this article we are going to take a look at where amazoncom inc nasdaqamzn,0.0,Neutral,183.045,183.44,180.875,181.96,30204302.0,0.4285714285714285,0.0041666666666666,-0.1777777777777777
